37.78694311560170,-79.44454884712100
37.78729093558580,-79.44506262989720
37.78737825485410,-79.44529679148860
37.78736165758190,-79.44552715452200
37.78724133327550,-79.44593572197760
37.78712814206270,-79.44630385483010
37.78705428183490,-79.44651422554410
37.78693275243600,-79.44670058934820
37.78752274529890,-79.44751052997280
37.7879818909857,-79.44812562069300
37.78872250774800,-79.44911365016940
37.78896972063840,-79.44873425932890
37.78893939346420,-79.44862087297220
37.78886016128770,-79.44831019441720
37.7887067144291,-79.44793456658570
37.78862330178640,-79.44759388770620
37.78869044418530,-79.44742216522780
37.78888340772560,-79.44715916106710
37.78907619050770,-79.44699924100820
37.78928571510220,-79.4467118883218
37.7894351987632,-79.44653593833690
37.78963749318100,-79.44646569609070
37.78985712500790,-79.44652266021730
37.78992658327490,-79.44662704705110
37.78993603986320,-79.44683132427350
37.78989120227390,-79.44705063361150
37.78981892514050,-79.4472522817819
37.78960812381730,-79.44753991194680
37.78938325831160,-79.44769962653880
37.78914933720270,-79.44783907029630
37.78902322739970,-79.44792420875690
37.7889300084386,-79.44808771978430
37.78889223810590,-79.44823462749420
37.7888880453678,-79.44836200492620
37.78891341497680,-79.44847630785670
37.78896411182930,-79.448661272164
37.78895336050200,-79.44877371751140
37.78889658994670,-79.44885103224050
37.78876828799980,-79.44904813122360
37.78873804903970,-79.4491181325419
37.78980298721970,-79.45054765314080
37.79112637999510,-79.45236996350410
37.79241521701720,-79.45410701698440
37.79320211474870,-79.45485131809480
37.79444435945100,-79.45578204652980
37.79568347123930,-79.45667739773410
37.7965790587123,-79.4573605171057
37.79770172988220,-79.45826290479270
37.79835778811090,-79.4589739604293
37.79883962546200,-79.45965457802290
37.79964782391460,-79.46090107932760
37.79994928669290,-79.46058796061040
37.80034564499000,-79.46017861826440
37.80054884428000,-79.45990874245070
37.80056824050290,-79.45981538023410
37.80057358849640,-79.45967657747530
37.800482098185,-79.45918142694150
37.80057894702810,-79.45957681862600
37.80060359425310,-79.45978729781980
37.8005186482072,-79.45999042121360
37.80027646068950,-79.46028655722500
37.80003756891970,-79.46051310645140
37.79981644808850,-79.46073561023440
37.7996362804319,-79.46093057451800
37.79875928483350,-79.45955778120400
37.79822760129250,-79.45883869975970
37.79798669236030,-79.45857283244930
37.7974929172898,-79.45808329583820
37.79711666964620,-79.45775923300800
37.79608024653890,-79.45696026494270
37.79518341917240,-79.45633250003120
37.79425539649300,-79.45566867826910
37.79328971248900,-79.45494724276670
37.79289332722580,-79.45459954684930
37.79231568020620,-79.45403091068170
37.79178354502870,-79.45330518681430
37.7911423089217,-79.45244743895170
37.79125239510640,-79.45230895386850
37.79138254041600,-79.45222620666430
37.79150929400250,-79.45216084609920
37.7916671926333,-79.45199022240470
37.79199713037340,-79.45157465891670
37.79222499200290,-79.45126578335030
37.79236681780450,-79.45100473990460
37.79244916444260,-79.4507440877432
37.79256921427310,-79.45029130834940
37.7926463277356,-79.44999169225720
37.7927779755658,-79.4498246110257
37.79303054691560,-79.44971836303420
37.79362526189830,-79.44935840051240
37.79426262278380,-79.4488469919628
37.79437760980120,-79.44869472429240
37.79443083500500,-79.44834326102890
37.7944515907916,-79.44803707725270
37.79440564299270,-79.44778875418830
37.7943608648737,-79.44761754759570
37.79414069798970,-79.44723914255150
37.79398241713850,-79.44703657936410
37.79363037711830,-79.44676892529400
37.79330979183760,-79.44644261077280
37.79310822303880,-79.44597583728230
37.79261040269540,-79.44477187330150
37.79249951975360,-79.44448221423820
37.79246317097840,-79.44428433945280
37.79212716823750,-79.44371019398330
37.79204666642750,-79.44355017263420
37.79207215377150,-79.44333408995850
37.79207361769180,-79.44306545772970
37.79202294295870,-79.44294746499700
37.79189367822640,-79.44287913638740
37.79176225104540,-79.44289069263420
37.79099057128460,-79.4435854506807
37.79046738335110,-79.44405797984070
37.79000884720500,-79.44450310531000
37.78945302044160,-79.44506984846590
37.78919278370720,-79.44532995088160
37.78869947528150,-79.44579822729070
37.78860929913090,-79.44594702424090
37.78858026118380,-79.44613128759190
37.78857462179950,-79.44641718272220
37.78855450048680,-79.44656462616350
37.78831643262440,-79.44680478920930
37.78771355673150,-79.44734703075530
37.78753971905910,-79.44748224067400
37.78749664222830,-79.44745552827860
37.78694573219000,-79.446719408576
37.78709348628710,-79.44647358089170
37.78718271607690,-79.44612487631010
37.78730787675750,-79.44570911959270
37.78738068074800,-79.44542328926190
37.78737807436950,-79.44525119323810
37.78732795697610,-79.44512324903450
37.7869949094738,-79.44460279173750
37.7861459914139,-79.44348351195640
37.78561887250200,-79.44274255867610
37.78403321495280,-79.44451425106990
37.78322940563880,-79.44540640873130
37.78264252989820,-79.44608428798120
37.78210309715860,-79.44668349509510
37.78147635584620,-79.44736274205590
37.78095347401300,-79.44660783703650
37.78120433215450,-79.44633561605260
37.78146283222190,-79.44601664229000
37.78176126727430,-79.44567905233360
37.78202308635690,-79.44538855561610
37.7828969268808,-79.44438962905290
37.78415937080690,-79.4429763568963
37.78345992905220,-79.4419526920896
37.78318710574670,-79.44154753962550
37.78283447410530,-79.44108669491230
37.78242721493540,-79.44052512754250
37.78186133840660,-79.43969707737130
37.78285821311530,-79.43847013397520
37.78387922900120,-79.44002893885090
37.78409358684010,-79.44048035309590
37.78449296191470,-79.44119202707690
37.78504633519670,-79.4419676589671
37.78593913036080,-79.44096798095450
37.78610449817450,-79.4408383721164
37.78647921425810,-79.44062627658250
37.7869314293502,-79.44050929566470
37.78699785425820,-79.44053982779700
37.78704197689560,-79.44058573621720
37.78706037912090,-79.44065132008320
37.78706322905490,-79.44073939527670
37.78704672248590,-79.44093069937340
37.78700296809930,-79.44107000469110
37.78696355671240,-79.44117502832430
37.78674901836470,-79.44144886200450
37.78562837640250,-79.4427282206105
37.78616954002530,-79.44349055211410
37.78677531318660,-79.44430759954940
37.78694311560170,-79.44454884712100
